MERCHANT,ACCT_STATUS_K_USD,CONTRACT_DURATION_MONTH,HISTORY,CREDIT_PROGRAM,AMOUNT_K_USD,ACCOUNT_TYPE,ACCT_AGE,STATE,IS_URBAN,IS_XBORDER,SELF_REPORTED_ASMT,CO_APPLICANT,GUARANTOR,PRESENT_RESIDENT,OWN_REAL_ESTATE,PROP_UNKN,ESTABLISHED_MONTH,OTHER_INSTALL_PLAN,RENT,OWN_RESIDENCE,NUMBER_CREDITS,RFM_SCORE,BRANCHES,TELEPHONE,SHIP_INTERNATIONAL,IS_DEFAULT
760,"0 USD",12,"CRITICAL ACCOUNT","NEW CAR",691,"up to 100 K USD","above 7 YRS","NY","NO","YES","NO","NO","NO","above 4 YRS","NO","NO",35,"NO","NO","YES",2,3,1,"NO","NO","Yes"
761,"NONE",15,"CRITICAL ACCOUNT","NEW CAR",5045,"UNKNOWN/NONE","above 7 YRS","PA","NO","NO","NO","NO","NO","4","NO","NO",59,"NO","NO","YES",1,3,1,"YES","NO","No"
762,"0 USD",18,"CRITICAL ACCOUNT","FURNITURE",2124,"up to 100 K USD","1 to 4 YRS","NY","NO","NO","NO","NO","NO","4","YES","NO",24,"NO","YES","NO",2,3,1,"NO","NO","Yes"
763,"0 USD",12,"EXISTING CREDITS PAID BACK","ELECTRONICS",2214,"up to 100 K USD","1 to 4 YRS","NY","NO","YES","NO","NO","NO","above 4 YRS","NO","NO",24,"NO","NO","YES",1,2,1,"NO","NO","No"
764,"NONE",21,"CRITICAL ACCOUNT","NEW CAR",12680,"UNKNOWN/NONE","above 7 YRS","NY","NO","YES","NO","NO","NO","4","NO","YES",30,"NO","NO","NO",1,4,1,"YES","NO","Yes"
765,"NONE",24,"CRITICAL ACCOUNT","NEW CAR",2463,"100 to 500 K USD","4 to 7 YRS","NY","NO","NO","YES","NO","NO","above 4 YRS","NO","NO",27,"NO","NO","YES",2,3,1,"YES","NO","No"
766,"0 to 200 USD",12,"EXISTING CREDITS PAID BACK","ELECTRONICS",1155,"up to 100 K USD","above 7 YRS","CT","NO","NO","YES","NO","YES","above 4 YRS","YES","NO",40,"YES","NO","YES",2,2,1,"NO","NO","No"
767,"0 USD",30,"EXISTING CREDITS PAID BACK","FURNITURE",3108,"up to 100 K USD","up to 1 YR","NJ","YES","NO","NO","NO","NO","4","NO","NO",31,"NO","NO","YES",1,2,1,"NO","NO","Yes"
768,"NONE",10,"EXISTING CREDITS PAID BACK","USED CAR",2901,"UNKNOWN/NONE","up to 1 YR","PA","NO","NO","NO","NO","NO","4","YES","NO",31,"NO","YES","NO",1,3,1,"NO","NO","No"
769,"0 to 200 USD",12,"CRITICAL ACCOUNT","FURNITURE",3617,"up to 100 K USD","above 7 YRS","PA","NO","YES","NO","NO","NO","4","NO","NO",28,"NO","YES","NO",3,3,1,"YES","NO","No"
770,"NONE",12,"CRITICAL ACCOUNT","ELECTRONICS",1655,"up to 100 K USD","above 7 YRS","NJ","NO","YES","NO","NO","NO","4","YES","NO",63,"NO","NO","YES",2,2,1,"YES","NO","No"
771,"0 USD",24,"EXISTING CREDITS PAID BACK","USED CAR",2812,"UNKNOWN/NONE","above 7 YRS","NJ","NO","NO","NO","NO","NO","4","YES","NO",26,"NO","YES","NO",1,3,1,"NO","NO","No"
772,"0 USD",36,"CRITICAL ACCOUNT","EDUCATION",8065,"up to 100 K USD","1 to 4 YRS","CT","NO","NO","NO","NO","NO","2 to 3 YRS","NO","YES",25,"NO","NO","YES",2,4,1,"YES","NO","Yes"
773,"NONE",21,"CRITICAL ACCOUNT","USED CAR",3275,"up to 100 K USD","above 7 YRS","PA","NO","YES","NO","NO","NO","4","NO","NO",36,"NO","NO","YES",1,4,1,"YES","NO","No"
774,"NONE",24,"CRITICAL ACCOUNT","ELECTRONICS",2223,"100 to 500 K USD","above 7 YRS","NY","NO","YES","NO","NO","NO","4","NO","NO",52,"YES","NO","YES",2,3,1,"NO","NO","No"
775,"above 200 USD",12,"CRITICAL ACCOUNT","NEW CAR",1480,"500 to 1000 K USD","TBD","NJ","NO","YES","NO","NO","NO","4","NO","YES",66,"YES","NO","NO",3,1,1,"NO","NO","No"
776,"0 USD",24,"EXISTING CREDITS PAID BACK","NEW CAR",1371,"UNKNOWN/NONE","1 to 4 YRS","NY","NO","NO","NO","NO","NO","4","YES","NO",25,"NO","YES","NO",1,3,1,"NO","NO","Yes"
777,"NONE",36,"CRITICAL ACCOUNT","NEW CAR",3535,"up to 100 K USD","4 to 7 YRS","NY","NO","YES","NO","NO","NO","4","NO","NO",37,"NO","NO","YES",2,3,1,"YES","NO","No"
778,"0 USD",18,"EXISTING CREDITS PAID BACK","ELECTRONICS",3509,"up to 100 K USD","4 to 7 YRS","NY","NO","NO","NO","NO","YES","1 to 2 YRS","YES","NO",25,"NO","NO","YES",1,3,1,"NO","NO","No"
779,"NONE",36,"CRITICAL ACCOUNT","USED CAR",5711,"above 1000 K USD","above 7 YRS","NY","NO","YES","NO","NO","NO","2 to 3 YRS","NO","NO",38,"NO","NO","YES",2,4,1,"YES","NO","No"
780,"0 to 200 USD",18,"EXISTING CREDITS PAID BACK","OTHER",3872,"up to 100 K USD","TBD","NJ","NO","NO","NO","NO","NO","4","NO","NO",67,"NO","NO","YES",1,3,1,"YES","NO","No"
781,"0 to 200 USD",39,"CRITICAL ACCOUNT","ELECTRONICS",4933,"up to 100 K USD","4 to 7 YRS","NJ","NO","YES","NO","NO","YES","2 to 3 YRS","YES","NO",25,"NO","NO","YES",2,3,1,"NO","NO","Yes"
782,"NONE",24,"CRITICAL ACCOUNT","NEW CAR",1940,"above 1000 K USD","above 7 YRS","NY","NO","YES","NO","NO","NO","4","YES","NO",60,"NO","NO","YES",1,3,1,"YES","NO","No"
783,"0 to 200 USD",12,"NONE TAKEN","OTHER",1410,"up to 100 K USD","1 to 4 YRS","NJ","NO","YES","NO","NO","NO","2 to 3 YRS","YES","NO",31,"NO","NO","YES",1,2,1,"YES","NO","No"
784,"0 to 200 USD",12,"EXISTING CREDITS PAID BACK","NEW CAR",836,"100 to 500 K USD","up to 1 YR","NY","NO","NO","NO","NO","NO","2 to 3 YRS","NO","NO",23,"YES","NO","YES",1,2,1,"NO","NO","Yes"
785,"0 to 200 USD",20,"EXISTING CREDITS PAID BACK","USED CAR",6468,"UNKNOWN/NONE","TBD","PA","YES","NO","NO","NO","NO","4","YES","NO",60,"NO","NO","YES",1,4,1,"YES","NO","No"
786,"0 to 200 USD",18,"EXISTING CREDITS PAID BACK","RETRAINING",1941,"above 1000 K USD","1 to 4 YRS","NY","NO","YES","NO","NO","NO","2 to 3 YRS","NO","NO",35,"NO","NO","YES",1,2,1,"YES","NO","No"
787,"NONE",22,"EXISTING CREDITS PAID BACK","ELECTRONICS",2675,"500 to 1000 K USD","above 7 YRS","CT","NO","YES","NO","NO","NO","4","NO","NO",40,"NO","NO","YES",1,3,1,"NO","NO","No"
788,"NONE",48,"CRITICAL ACCOUNT","USED CAR",2751,"UNKNOWN/NONE","above 7 YRS","NY","NO","YES","NO","NO","NO","above 4 YRS","NO","NO",38,"NO","NO","YES",2,3,2,"YES","NO","No"
789,"0 to 200 USD",48,"DELAY IN PAST","EDUCATION",6224,"up to 100 K USD","above 7 YRS","NY","NO","YES","NO","NO","NO","4","NO","YES",50,"NO","NO","NO",1,3,1,"NO","NO","Yes"
790,"0 USD",40,"CRITICAL ACCOUNT","EDUCATION",5998,"up to 100 K USD","1 to 4 YRS","NY","NO","YES","NO","NO","NO","above 4 YRS","NO","YES",27,"YES","NO","YES",1,3,1,"YES","NO","Yes"
791,"0 to 200 USD",21,"EXISTING CREDITS PAID BACK","RETRAINING",1188,"up to 100 K USD","above 7 YRS","NJ","NO","NO","NO","NO","NO","4","NO","NO",39,"NO","NO","YES",1,3,2,"NO","NO","Yes"
792,"NONE",24,"EXISTING CREDITS PAID BACK","USED CAR",6313,"UNKNOWN/NONE","above 7 YRS","CT","NO","YES","NO","NO","NO","4","NO","NO",41,"NO","NO","YES",1,4,2,"YES","NO","No"
793,"NONE",6,"CRITICAL ACCOUNT","FURNITURE",1221,"UNKNOWN/NONE","1 to 4 YRS","PA","NO","NO","YES","NO","NO","2 to 3 YRS","NO","NO",27,"NO","NO","YES",2,3,1,"NO","NO","No"
794,"above 200 USD",24,"EXISTING CREDITS PAID BACK","FURNITURE",2892,"up to 100 K USD","above 7 YRS","CT","YES","NO","NO","NO","NO","4","NO","YES",51,"NO","NO","NO",1,3,1,"NO","NO","No"
795,"NONE",24,"EXISTING CREDITS PAID BACK","FURNITURE",3062,"500 to 1000 K USD","above 7 YRS","NY","NO","YES","NO","NO","NO","above 4 YRS","NO","YES",32,"NO","YES","NO",1,3,1,"YES","NO","No"
796,"NONE",9,"EXISTING CREDITS PAID BACK","FURNITURE",2301,"100 to 500 K USD","up to 1 YR","NJ","NO","NO","NO","NO","NO","4","NO","NO",22,"NO","YES","NO",1,3,1,"NO","NO","No"
797,"0 USD",18,"EXISTING CREDITS PAID BACK","USED CAR",7511,"UNKNOWN/NONE","above 7 YRS","PA","NO","YES","NO","NO","NO","4","NO","NO",51,"NO","NO","NO",1,3,2,"YES","NO","Yes"
798,"NONE",12,"CRITICAL ACCOUNT","FURNITURE",1258,"up to 100 K USD","up to 1 YR","NJ","NO","NO","NO","NO","NO","4","NO","NO",22,"NO","YES","NO",2,2,1,"NO","NO","No"
799,"NONE",24,"DELAY IN PAST","NEW CAR",717,"UNKNOWN/NONE","above 7 YRS","NY","NO","NO","YES","NO","NO","4","NO","NO",54,"NO","NO","YES",2,3,1,"YES","NO","No"
800,"0 to 200 USD",9,"EXISTING CREDITS PAID BACK","NEW CAR",1549,"UNKNOWN/NONE","up to 1 YR","NY","NO","YES","NO","NO","NO","2 to 3 YRS","YES","NO",35,"NO","NO","YES",1,1,1,"NO","NO","No"
801,"NONE",24,"CRITICAL ACCOUNT","EDUCATION",1597,"up to 100 K USD","above 7 YRS","NY","NO","YES","NO","NO","NO","4","NO","YES",54,"NO","NO","NO",2,3,2,"NO","NO","No"
802,"0 to 200 USD",18,"CRITICAL ACCOUNT","ELECTRONICS",1795,"up to 100 K USD","above 7 YRS","CT","NO","NO","NO","NO","YES","4","YES","NO",48,"YES","YES","NO",2,2,1,"YES","NO","No"
803,"0 USD",20,"CRITICAL ACCOUNT","FURNITURE",4272,"up to 100 K USD","above 7 YRS","PA","NO","NO","NO","NO","NO","4","NO","NO",24,"NO","NO","YES",2,3,1,"NO","NO","No"
804,"NONE",12,"CRITICAL ACCOUNT","ELECTRONICS",976,"UNKNOWN/NONE","above 7 YRS","NY","NO","YES","NO","NO","NO","4","NO","NO",35,"NO","NO","YES",2,3,1,"NO","NO","No"
805,"0 to 200 USD",12,"EXISTING CREDITS PAID BACK","NEW CAR",7472,"UNKNOWN/NONE","TBD","PA","NO","NO","NO","NO","NO","2 to 3 YRS","YES","NO",24,"NO","YES","NO",1,1,1,"NO","NO","No"
806,"0 USD",36,"EXISTING CREDITS PAID BACK","NEW CAR",9271,"up to 100 K USD","4 to 7 YRS","NJ","NO","YES","NO","NO","NO","1 to 2 YRS","NO","NO",24,"NO","NO","YES",1,3,1,"YES","NO","Yes"
807,"0 to 200 USD",6,"EXISTING CREDITS PAID BACK","ELECTRONICS",590,"up to 100 K USD","up to 1 YR","CT","NO","NO","YES","NO","NO","above 4 YRS","YES","NO",26,"NO","NO","YES",1,2,1,"NO","YES","No"
808,"NONE",12,"CRITICAL ACCOUNT","ELECTRONICS",930,"UNKNOWN/NONE","above 7 YRS","NY","NO","YES","NO","NO","NO","4","YES","NO",65,"NO","NO","YES",4,3,1,"NO","NO","No"
809,"0 to 200 USD",42,"ALL CREDITS PAID BACK","USED CAR",9283,"up to 100 K USD","TBD","PA","NO","YES","NO","NO","NO","2 to 3 YRS","NO","YES",55,"YES","NO","NO",1,4,1,"YES","NO","No"
810,"0 to 200 USD",15,"NONE TAKEN","NEW CAR",1778,"up to 100 K USD","up to 1 YR","NJ","NO","NO","NO","NO","NO","1 to 2 YRS","YES","NO",26,"NO","YES","NO",2,1,1,"NO","NO","Yes"
811,"0 to 200 USD",8,"EXISTING CREDITS PAID BACK","RETRAINING",907,"up to 100 K USD","up to 1 YR","CT","NO","NO","YES","NO","NO","2 to 3 YRS","YES","NO",26,"NO","NO","YES",1,3,1,"YES","NO","No"
812,"0 to 200 USD",6,"EXISTING CREDITS PAID BACK","ELECTRONICS",484,"up to 100 K USD","4 to 7 YRS","CT","NO","NO","YES","NO","YES","above 4 YRS","YES","NO",28,"YES","NO","YES",1,2,1,"NO","NO","No"
813,"0 USD",36,"CRITICAL ACCOUNT","USED CAR",9629,"up to 100 K USD","4 to 7 YRS","NY","NO","YES","NO","NO","NO","4","NO","NO",24,"NO","NO","YES",2,3,1,"YES","NO","Yes"
814,"0 USD",48,"EXISTING CREDITS PAID BACK","OTHER",3051,"up to 100 K USD","1 to 4 YRS","CT","NO","YES","NO","NO","NO","4","NO","NO",54,"NO","NO","YES",1,3,1,"NO","NO","Yes"
815,"0 USD",48,"EXISTING CREDITS PAID BACK","NEW CAR",3931,"up to 100 K USD","4 to 7 YRS","NY","NO","YES","NO","NO","NO","4","NO","YES",46,"NO","NO","NO",1,3,2,"NO","NO","Yes"
816,"0 to 200 USD",36,"DELAY IN PAST","NEW CAR",7432,"up to 100 K USD","1 to 4 YRS","NJ","NO","NO","NO","NO","NO","2 to 3 YRS","NO","NO",54,"NO","YES","NO",1,3,1,"NO","NO","No"
817,"NONE",6,"EXISTING CREDITS PAID BACK","OTHER",1338,"500 to 1000 K USD","1 to 4 YRS","PA","YES","NO","NO","NO","NO","4","YES","NO",62,"NO","NO","YES",1,3,1,"NO","NO","No"
818,"NONE",6,"CRITICAL ACCOUNT","ELECTRONICS",1554,"up to 100 K USD","4 to 7 YRS","PA","NO","NO","NO","NO","NO","2 to 3 YRS","NO","NO",24,"NO","YES","NO",2,3,1,"YES","NO","No"
819,"0 USD",36,"EXISTING CREDITS PAID BACK","OTHER",15857,"up to 100 K USD","TBD","NJ","YES","NO","NO","YES","NO","above 4 YRS","NO","NO",43,"NO","NO","YES",1,4,1,"NO","NO","No"
820,"0 USD",18,"EXISTING CREDITS PAID BACK","ELECTRONICS",1345,"up to 100 K USD","1 to 4 YRS","NY","NO","NO","YES","NO","NO","above 4 YRS","YES","NO",26,"YES","NO","YES",1,3,1,"NO","NO","Yes"
821,"NONE",12,"EXISTING CREDITS PAID BACK","NEW CAR",1101,"up to 100 K USD","1 to 4 YRS","CT","NO","NO","YES","NO","NO","2 to 3 YRS","YES","NO",27,"NO","NO","YES",2,3,1,"YES","NO","No"
822,"above 200 USD",12,"EXISTING CREDITS PAID BACK","ELECTRONICS",3016,"up to 100 K USD","1 to 4 YRS","CT","NO","NO","YES","NO","NO","1 to 2 YRS","NO","NO",24,"NO","NO","YES",1,3,1,"NO","NO","No"
823,"0 USD",36,"EXISTING CREDITS PAID BACK","FURNITURE",2712,"up to 100 K USD","above 7 YRS","NJ","NO","YES","NO","NO","NO","2 to 3 YRS","NO","NO",41,"YES","NO","YES",1,3,2,"NO","NO","Yes"
824,"0 USD",8,"CRITICAL ACCOUNT","NEW CAR",731,"up to 100 K USD","above 7 YRS","NY","NO","YES","NO","NO","NO","4","YES","NO",47,"NO","NO","YES",2,2,1,"NO","NO","No"
825,"NONE",18,"CRITICAL ACCOUNT","FURNITURE",3780,"up to 100 K USD","up to 1 YR","CT","YES","NO","NO","NO","NO","2 to 3 YRS","NO","NO",35,"NO","NO","YES",2,4,1,"YES","NO","No"
826,"0 USD",21,"CRITICAL ACCOUNT","NEW CAR",1602,"up to 100 K USD","above 7 YRS","NY","NO","NO","YES","NO","NO","above 4 YRS","NO","NO",30,"NO","NO","YES",2,3,1,"YES","NO","No"
827,"0 USD",18,"CRITICAL ACCOUNT","NEW CAR",3966,"up to 100 K USD","above 7 YRS","PA","NO","NO","NO","NO","NO","4","YES","NO",33,"YES","YES","NO",3,3,1,"YES","NO","Yes"
828,"NONE",18,"NONE TAKEN","RETRAINING",4165,"up to 100 K USD","1 to 4 YRS","NJ","NO","YES","NO","NO","NO","2 to 3 YRS","NO","NO",36,"YES","NO","YES",2,3,2,"NO","NO","Yes"
829,"0 USD",36,"EXISTING CREDITS PAID BACK","USED CAR",8335,"UNKNOWN/NONE","above 7 YRS","CT","NO","YES","NO","NO","NO","4","NO","YES",47,"NO","NO","NO",1,3,1,"NO","NO","Yes"
830,"0 to 200 USD",48,"DELAY IN PAST","RETRAINING",6681,"UNKNOWN/NONE","1 to 4 YRS","NY","NO","YES","NO","NO","NO","4","NO","YES",38,"NO","NO","NO",1,3,2,"YES","NO","No"
831,"NONE",24,"DELAY IN PAST","RETRAINING",2375,"500 to 1000 K USD","1 to 4 YRS","NY","NO","YES","NO","NO","NO","2 to 3 YRS","NO","NO",44,"NO","NO","YES",2,3,2,"YES","NO","No"
832,"0 USD",18,"EXISTING CREDITS PAID BACK","NEW CAR",1216,"up to 100 K USD","up to 1 YR","NY","NO","NO","NO","NO","NO","above 4 YRS","NO","NO",23,"NO","YES","NO",1,3,1,"YES","NO","Yes"
833,"0 USD",45,"NONE TAKEN","RETRAINING",11816,"up to 100 K USD","above 7 YRS","NJ","NO","YES","NO","NO","NO","4","NO","NO",29,"NO","YES","NO",2,3,1,"NO","NO","Yes"
834,"0 to 200 USD",24,"EXISTING CREDITS PAID BACK","ELECTRONICS",5084,"UNKNOWN/NONE","above 7 YRS","NJ","NO","NO","NO","NO","NO","4","NO","NO",42,"NO","NO","YES",1,3,1,"YES","NO","No"
835,"above 200 USD",15,"EXISTING CREDITS PAID BACK","ELECTRONICS",2327,"up to 100 K USD","up to 1 YR","NJ","NO","NO","NO","NO","NO","above 4 YRS","YES","NO",25,"NO","NO","YES",1,2,1,"NO","NO","Yes"
836,"0 USD",12,"NONE TAKEN","NEW CAR",1082,"up to 100 K USD","1 to 4 YRS","NY","NO","YES","NO","NO","NO","4","NO","NO",48,"YES","NO","YES",2,3,1,"NO","NO","Yes"
837,"NONE",12,"EXISTING CREDITS PAID BACK","ELECTRONICS",886,"UNKNOWN/NONE","1 to 4 YRS","NY","NO","NO","NO","NO","NO","2 to 3 YRS","NO","NO",21,"NO","NO","YES",1,3,1,"NO","NO","No"
838,"NONE",4,"EXISTING CREDITS PAID BACK","FURNITURE",601,"up to 100 K USD","up to 1 YR","PA","NO","NO","NO","NO","NO","above 4 YRS","YES","NO",23,"NO","YES","NO",1,2,2,"NO","NO","No"
839,"0 USD",24,"CRITICAL ACCOUNT","USED CAR",2957,"up to 100 K USD","above 7 YRS","NY","NO","YES","NO","NO","NO","4","NO","NO",63,"NO","NO","YES",2,3,1,"YES","NO","No"
840,"NONE",24,"CRITICAL ACCOUNT","ELECTRONICS",2611,"up to 100 K USD","above 7 YRS","NY","NO","NO","YES","YES","NO","above 4 YRS","YES","NO",46,"NO","NO","YES",2,3,1,"NO","NO","No"
841,"0 USD",36,"EXISTING CREDITS PAID BACK","FURNITURE",5179,"up to 100 K USD","4 to 7 YRS","NY","NO","YES","NO","NO","NO","2 to 3 YRS","NO","NO",29,"NO","NO","YES",1,3,1,"NO","NO","Yes"
842,"NONE",21,"DELAY IN PAST","USED CAR",2993,"up to 100 K USD","1 to 4 YRS","CT","NO","YES","NO","NO","NO","2 to 3 YRS","YES","NO",28,"YES","NO","YES",2,2,1,"NO","NO","No"
843,"NONE",18,"EXISTING CREDITS PAID BACK","OTHER",1943,"up to 100 K USD","up to 1 YR","NY","NO","NO","NO","NO","NO","4","YES","NO",23,"NO","NO","YES",1,3,1,"NO","NO","Yes"
844,"NONE",24,"ALL CREDITS PAID BACK","RETRAINING",1559,"up to 100 K USD","4 to 7 YRS","NY","NO","YES","NO","NO","NO","4","NO","NO",50,"YES","NO","YES",1,3,1,"YES","NO","No"
845,"NONE",18,"EXISTING CREDITS PAID BACK","FURNITURE",3422,"up to 100 K USD","above 7 YRS","NY","NO","YES","NO","NO","NO","4","NO","NO",47,"YES","NO","YES",3,3,2,"YES","NO","No"
846,"0 to 200 USD",21,"EXISTING CREDITS PAID BACK","FURNITURE",3976,"UNKNOWN/NONE","4 to 7 YRS","NJ","NO","YES","NO","NO","NO","above 4 YRS","NO","NO",35,"NO","NO","YES",1,3,1,"YES","NO","No"
847,"NONE",18,"EXISTING CREDITS PAID BACK","NEW CAR",6761,"UNKNOWN/NONE","1 to 4 YRS","NJ","NO","YES","NO","NO","NO","4","NO","NO",68,"NO","YES","NO",2,3,1,"NO","NO","Yes"
848,"NONE",24,"EXISTING CREDITS PAID BACK","NEW CAR",1249,"up to 100 K USD","up to 1 YR","NY","NO","NO","YES","NO","NO","2 to 3 YRS","YES","NO",28,"NO","NO","YES",1,3,1,"NO","NO","No"
849,"0 USD",9,"EXISTING CREDITS PAID BACK","ELECTRONICS",1364,"up to 100 K USD","4 to 7 YRS","CT","NO","YES","NO","NO","NO","4","YES","NO",59,"NO","NO","YES",1,3,1,"NO","NO","No"
850,"0 USD",12,"EXISTING CREDITS PAID BACK","ELECTRONICS",709,"up to 100 K USD","above 7 YRS","NY","NO","YES","NO","NO","NO","4","YES","NO",57,"YES","NO","YES",1,2,1,"NO","NO","Yes"
851,"0 USD",20,"CRITICAL ACCOUNT","NEW CAR",2235,"up to 100 K USD","1 to 4 YRS","NY","NO","NO","YES","NO","YES","2 to 3 YRS","NO","NO",33,"YES","YES","NO",2,3,1,"NO","YES","Yes"
852,"NONE",24,"CRITICAL ACCOUNT","USED CAR",4042,"UNKNOWN/NONE","4 to 7 YRS","CT","NO","YES","NO","NO","NO","4","NO","NO",43,"NO","NO","YES",2,3,1,"YES","NO","No"
853,"NONE",15,"CRITICAL ACCOUNT","ELECTRONICS",1471,"up to 100 K USD","1 to 4 YRS","NY","NO","YES","NO","NO","NO","4","NO","YES",35,"NO","NO","NO",2,3,1,"YES","NO","No"
854,"0 USD",18,"ALL CREDITS PAID BACK","NEW CAR",1442,"up to 100 K USD","4 to 7 YRS","NY","NO","YES","NO","NO","NO","4","NO","YES",32,"NO","NO","NO",2,2,2,"NO","NO","Yes"
855,"NONE",36,"DELAY IN PAST","NEW CAR",10875,"up to 100 K USD","above 7 YRS","NJ","NO","YES","NO","NO","NO","2 to 3 YRS","NO","NO",45,"NO","NO","YES",2,3,2,"YES","NO","No"
856,"NONE",24,"EXISTING CREDITS PAID BACK","NEW CAR",1474,"100 to 500 K USD","up to 1 YR","NY","NO","NO","YES","NO","NO","above 4 YRS","YES","NO",33,"NO","NO","YES",1,3,1,"YES","NO","No"
857,"NONE",10,"EXISTING CREDITS PAID BACK","OTHER",894,"UNKNOWN/NONE","4 to 7 YRS","NY","NO","NO","NO","NO","NO","above 4 YRS","NO","NO",40,"NO","NO","YES",1,3,1,"YES","NO","No"
858,"NONE",15,"CRITICAL ACCOUNT","FURNITURE",3343,"up to 100 K USD","1 to 4 YRS","NY","NO","YES","NO","NO","NO","2 to 3 YRS","NO","YES",28,"NO","NO","NO",1,3,1,"YES","NO","No"
859,"0 USD",15,"EXISTING CREDITS PAID BACK","NEW CAR",3959,"up to 100 K USD","1 to 4 YRS","CT","NO","NO","NO","NO","NO","2 to 3 YRS","NO","NO",29,"NO","NO","YES",1,3,1,"YES","NO","Yes"
860,"NONE",9,"EXISTING CREDITS PAID BACK","NEW CAR",3577,"100 to 500 K USD","1 to 4 YRS","PA","NO","YES","NO","NO","YES","2 to 3 YRS","YES","NO",26,"NO","YES","NO",1,3,2,"NO","YES","No"
861,"NONE",24,"CRITICAL ACCOUNT","USED CAR",5804,"above 1000 K USD","1 to 4 YRS","NY","NO","YES","NO","NO","NO","2 to 3 YRS","YES","NO",27,"NO","NO","YES",2,3,1,"NO","NO","No"
862,"NONE",18,"DELAY IN PAST","RETRAINING",2169,"up to 100 K USD","1 to 4 YRS","NY","NO","NO","YES","NO","NO","2 to 3 YRS","NO","NO",28,"NO","NO","YES",1,3,1,"YES","NO","Yes"
863,"0 USD",24,"EXISTING CREDITS PAID BACK","ELECTRONICS",2439,"up to 100 K USD","up to 1 YR","NY","NO","NO","NO","NO","NO","4","YES","NO",35,"NO","NO","YES",1,3,1,"YES","NO","Yes"
864,"NONE",27,"CRITICAL ACCOUNT","FURNITURE",4526,"above 1000 K USD","up to 1 YR","NY","NO","YES","NO","NO","NO","2 to 3 YRS","YES","NO",32,"YES","NO","YES",2,2,2,"YES","NO","No"
865,"NONE",10,"EXISTING CREDITS PAID BACK","FURNITURE",2210,"up to 100 K USD","1 to 4 YRS","NJ","NO","YES","NO","NO","NO","2 to 3 YRS","YES","NO",25,"YES","YES","NO",1,2,1,"NO","NO","Yes"
866,"NONE",15,"EXISTING CREDITS PAID BACK","FURNITURE",2221,"500 to 1000 K USD","1 to 4 YRS","NJ","NO","NO","NO","NO","NO","4","NO","NO",20,"NO","YES","NO",1,3,1,"NO","NO","No"
867,"0 USD",18,"EXISTING CREDITS PAID BACK","ELECTRONICS",2389,"up to 100 K USD","up to 1 YR","NY","NO","NO","NO","NO","NO","1 to 2 YRS","NO","NO",27,"YES","NO","YES",1,3,1,"NO","NO","No"
868,"NONE",12,"CRITICAL ACCOUNT","FURNITURE",3331,"up to 100 K USD","above 7 YRS","NJ","NO","YES","NO","NO","NO","4","NO","NO",42,"YES","NO","YES",1,3,1,"NO","NO","No"
869,"NONE",36,"EXISTING CREDITS PAID BACK","RETRAINING",7409,"UNKNOWN/NONE","above 7 YRS","CT","NO","YES","NO","NO","NO","2 to 3 YRS","NO","NO",37,"NO","NO","YES",2,3,1,"NO","NO","No"
870,"0 USD",12,"EXISTING CREDITS PAID BACK","FURNITURE",652,"up to 100 K USD","above 7 YRS","NY","NO","NO","NO","NO","NO","4","NO","NO",24,"NO","YES","NO",1,3,1,"NO","NO","No"
871,"NONE",36,"DELAY IN PAST","FURNITURE",7678,"500 to 1000 K USD","4 to 7 YRS","NJ","NO","NO","NO","NO","NO","4","NO","NO",40,"NO","NO","YES",2,3,1,"YES","NO","No"
872,"above 200 USD",6,"CRITICAL ACCOUNT","NEW CAR",1343,"up to 100 K USD","above 7 YRS","PA","NO","YES","NO","NO","NO","4","YES","NO",46,"NO","NO","YES",2,3,2,"NO","YES","No"
873,"0 USD",24,"CRITICAL ACCOUNT","RETRAINING",1382,"100 to 500 K USD","4 to 7 YRS","NY","NO","YES","NO","NO","NO","1 to 2 YRS","YES","NO",26,"NO","NO","YES",2,3,1,"YES","NO","No"
874,"NONE",15,"EXISTING CREDITS PAID BACK","OTHER",874,"UNKNOWN/NONE","up to 1 YR","NY","NO","NO","NO","NO","NO","1 to 2 YRS","YES","NO",24,"NO","NO","YES",1,3,1,"NO","NO","No"
875,"0 USD",12,"EXISTING CREDITS PAID BACK","FURNITURE",3590,"up to 100 K USD","1 to 4 YRS","NJ","NO","YES","NO","YES","NO","2 to 3 YRS","NO","NO",29,"NO","NO","YES",1,2,2,"NO","NO","No"
876,"0 to 200 USD",11,"CRITICAL ACCOUNT","NEW CAR",1322,"above 1000 K USD","1 to 4 YRS","NY","NO","NO","NO","NO","NO","4","NO","NO",40,"NO","NO","YES",2,3,1,"NO","NO","No"
877,"0 USD",18,"ALL CREDITS PAID BACK","ELECTRONICS",1940,"up to 100 K USD","up to 1 YR","CT","NO","YES","NO","YES","NO","4","NO","YES",36,"YES","NO","NO",1,4,1,"YES","NO","No"
878,"NONE",36,"EXISTING CREDITS PAID BACK","ELECTRONICS",3595,"up to 100 K USD","above 7 YRS","NY","NO","YES","NO","NO","NO","2 to 3 YRS","NO","NO",28,"NO","NO","YES",1,3,1,"NO","NO","No"
